owner_1_score,RATE_owner_1,CAP_AMOUNT_owner_1,PERCENT_OWN_owner_1,years_in_business,RATE_ID_FOR_years_in_business,fsr,location,judgement_lien_percent,RATE_ID_FOR_judgement_lien_percent,INPUT_VALUE_ID_FOR_judgement_lien_amount,RATE_ID_FOR_judgement_lien_amount,RATE_ID_FOR_num_negative_days,INPUT_VALUE_ID_FOR_num_deposits,RATE_ID_FOR_num_deposits,INPUT_VALUE_ID_FOR_monthly_gross,RATE_ID_FOR_monthly_gross,INPUT_VALUE_ID_FOR_average_ledger,RATE_ID_FOR_average_ledger,INPUT_VALUE_ID_FOR_fc_margin,RATE_ID_FOR_fc_margin,INPUT_VALUE_ID_FOR_tax_lien_amount,RATE_ID_FOR_tax_lien_amount,INPUT_VALUE_ID_FOR_tax_lien_percent,RATE_ID_FOR_tax_lien_percent,INPUT_VALUE_ID_FOR_tax_lien_count,RATE_ID_FOR_tax_lien_count,INPUT_VALUE_ID_FOR_current_position,RATE_ID_FOR_current_position,INPUT_VALUE_ID_FOR_avg_net_deposits,INPUT_VALUE_ID_FOR_industry_type,INPUT_VALUE_owner_4,RATE_owner_4,CAP_AMOUNT_owner_4,PERCENT_OWN_owner_4,deal_application_thread_id,completion_status
696.0,0,150000.0,25.0,1.33,1,12.0,3,0.0,0,0.0,0,0,25.2,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,696.0,0,150000.0,50.0,4769.0,1
635.0,0,150000.0,100.0,3.24,0,45.0,3,0.0,0,0.0,0,0,10.25,3,267331.765,0,6000.0,0,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,267331.765,2,635.0,0,150000.0,100.0,5428.0,1
624.0,0,150000.0,100.0,6.76,0,80.0,1,0.0,0,0.0,0,0,47.75,0,36983.5,0,3852.5,0,0.1,0,0.0,0,0.0,0,0.0,0,1.0,0,36983.5,2,624.0,0,150000.0,100.0,2059.0,1
591.0,1,100000.0,100.0,4.15,0,86.0,3,0.0,0,0.0,0,0,4.6,2,89189.4,0,45522.2,0,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,89189.4,1,591.0,1,100000.0,100.0,6445.0,1
649.0,0,150000.0,100.0,5.55,0,56.0,3,0.0,0,0.0,0,0,70.4,0,250811.8,0,22737.4,0,0.09,0,0.0,0,0.0,0,0.0,0,1.0,0,250811.8,2,649.0,0,150000.0,100.0,2696.0,2
570.0,1,100000.0,33.3,2.19,0,2.0,3,0.0,0,0.0,0,3,36.333333333333,0,34251.333333333,0,1031.0,0,0.03,0,0.0,0,0.0,0,0.0,0,1.0,0,34251.333333333,2,525.0,2,35000.0,66.6,2453.0,1
9002.0,4,116921.12676056338,100.0,6.93,0,6.0,3,0.0,0,0.0,0,0,30.0,0,23013.333333333,0,3949.0,0,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,23013.333333333,2,9002.0,4,116245.62427071178,100.0,3435.0,2
713.0,0,150000.0,100.0,3.1,0,80.0,3,0.0,0,0.0,0,0,35.0,0,400000.0,0,136000.0,0,0.34,0,0.0,0,0.0,0,0.0,0,2.0,1,400000.0,2,713.0,0,150000.0,100.0,633.0,1
616.0,0,150000.0,100.0,9.24,0,91.0,3,0.0,0,0.0,0,0,30.0,0,23536.666666667,0,9333.3333333333,0,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,23536.666666667,2,616.0,0,150000.0,100.0,6333.0,3
500.0,2,35000.0,100.0,6.98,0,6.0,3,0.0,0,0.0,0,0,23.75,0,103631.675,0,5852.5125,0,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,103631.675,2,500.0,2,35000.0,100.0,4468.0,0
705.0,0,150000.0,100.0,8.98,0,93.0,3,0.0,0,0.0,0,0,6.6666666666667,3,44666.666666667,0,4000.0,0,0.09,0,0.0,0,0.0,0,0.0,0,1.0,0,44666.666666667,2,705.0,0,150000.0,100.0,4425.0,0
713.0,0,150000.0,100.0,21.64,0,80.0,3,0.0,0,0.0,0,0,10.5,3,164320.45,0,48517.7075,0,0.3,0,0.0,0,0.0,0,0.0,0,2.0,1,164320.45,2,713.0,0,150000.0,100.0,5603.0,2
606.0,0,150000.0,100.0,2.08,0,6.0,3,0.0,0,0.0,0,0,16.75,0,53039.8175,0,7671.5,0,0.14,0,0.0,0,0.0,0,0.0,0,2.0,1,53039.8175,2,606.0,0,150000.0,100.0,4642.0,2
691.0,0,150000.0,100.0,3.37,0,73.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,691.0,0,150000.0,100.0,6407.0,1
606.0,0,150000.0,100.0,2.07,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,606.0,0,150000.0,100.0,4642.0,2
762.0,0,150000.0,100.0,3.74,0,47.0,1,0.0,0,0.0,0,0,13.25,0,88810.25,0,13085.5,0,0.15,0,0.0,0,0.0,0,0.0,0,2.0,1,88810.25,2,762.0,0,150000.0,100.0,5297.0,1
764.0,0,150000.0,100.0,1.88,1,38.0,3,0.0,0,0.0,0,0,18.444444444444,1,463732.75333333,0,5000.0,0,0.01,0,0.0,0,0.0,0,0.0,0,1.0,0,463732.75333333,1,764.0,0,150000.0,100.0,7964.0,2
561.0,1,100000.0,50.0,5.93,0,74.0,2,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4781.0,4,116245.62427071178,100.0,5641.0,2
506.0,2,35000.0,100.0,2.23,0,39.0,3,0.0,0,0.0,0,0,7.75,3,500593.25,0,23497.5,0,0.05,0,0.0,0,0.0,0,0.0,0,1.0,0,500593.25,2,506.0,2,35000.0,100.0,5713.0,1
613.0,0,150000.0,100.0,5.85,0,43.0,3,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,613.0,0,150000.0,100.0,898.0,0
546.0,2,35000.0,100.0,14.9,0,80.0,3,0.0,0,0.0,0,0,18.0,0,55117.0,0,5851.4,0,0.11,0,0.0,0,0.0,0,0.0,0,2.0,1,55117.0,2,546.0,2,35000.0,100.0,4803.0,0
606.0,0,150000.0,100.0,9.42,0,79.0,3,0.0,0,0.0,0,0,66.0,0,53789.0,0,3000.0,0,0.06,0,0.0,0,0.0,0,0.0,0,1.0,0,53789.0,2,606.0,0,150000.0,100.0,4615.0,0
503.0,2,35000.0,100.0,17.77,0,1.0,3,0.0,0,0.0,0,0,2.5714285714286,3,207653.42857143,0,7011.4285714286,0,0.03,0,0.0,0,0.0,0,0.0,0,2.0,1,207653.42857143,1,503.0,2,35000.0,100.0,503.0,3
673.0,0,150000.0,100.0,2.67,0,41.0,1,0.0,0,0.0,0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,673.0,0,150000.0,100.0,7352.0,0
760.0,0,150000.0,100.0,20.96,0,88.0,3,0.0,0,0.0,0,0,15.333333333333,0,234181.37666667,0,22837.683333333,0,0.1,0,0.0,0,0.0,0,0.0,0,1.0,0,234181.37666667,2,760.0,0,150000.0,100.0,3174.0,1
663.0,0,150000.0,100.0,6.88,0,5.0,2,0.0,0,0.0,0,2,25.5,0,68157.575,0,2320.4825,0,0.03,0,0.0,0,0.0,0,0.0,0,1.0,0,68157.575,2,663.0,0,150000.0,100.0,7093.0,0
541.0,2,35000.0,100.0,2.91,0,54.0,3,0.0,0,0.0,0,0,90.0,0,226058.0,0,39498.0,0,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,226058.0,2,541.0,2,35000.0,100.0,3324.0,1
673.0,0,150000.0,100.0,2.67,0,41.0,1,0.0,0,0.0,0,0,5.3333333333333,2,146077.15666667,0,90402.396666667,0,0.62,0,0.0,0,0.0,0,0.0,0,1.0,0,146077.15666667,1,673.0,0,150000.0,100.0,7352.0,0
652.0,0,150000.0,100.0,5.87,0,16.0,3,0.0,0,0.0,0,2,6.75,3,97929.5,0,10912.25,0,0.11,0,0.0,0,0.0,0,0.0,0,1.0,0,97929.5,2,652.0,0,150000.0,100.0,1103.0,1
661.0,0,150000.0,100.0,16.48,0,88.0,3,0.0,0,0.0,0,0,13.0,0,948842.0,0,433275.33333333,0,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,948842.0,2,661.0,0,150000.0,100.0,4222.0,1
509.0,2,35000.0,100.0,11.56,0,27.0,3,0.0,0,0.0,0,0,9.75,3,192711.555,0,21172.75,0,0.11,0,0.0,0,0.0,0,0.0,0,1.0,0,192711.555,2,509.0,2,35000.0,100.0,3750.0,2
616.0,0,150000.0,80.0,20.52,0,69.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,615.0,0,150000.0,100.0,1971.0,2
504.0,2,35000.0,100.0,4.18,0,21.0,1,0.0,0,0.0,0,3,28.8,0,66534.6,0,5499.0,0,0.08,0,0.0,0,0.0,0,0.0,0,1.0,0,66534.6,2,504.0,2,35000.0,100.0,750.0,0
580.0,1,100000.0,100.0,1.98,1,18.0,3,0.0,0,0.0,0,0,67.666666666667,0,75119.41,0,6881.47,0,0.09,0,0.0,0,0.0,0,0.0,0,1.0,0,75119.41,2,580.0,1,100000.0,100.0,315.0,2
672.0,0,150000.0,100.0,2.38,0,37.0,3,0.0,0,0.0,0,0,6.8571428571429,3,145602.42857143,0,39317.0,0,0.27,0,0.0,0,0.0,0,0.0,0,1.0,0,145602.42857143,1,672.0,0,150000.0,100.0,5598.0,2
736.0,0,150000.0,100.0,20.83,0,99.0,3,0.0,0,0.0,0,0,24.0,0,298823.2,0,77588.4,0,0.26,0,0.0,0,0.0,0,0.0,0,3.0,2,298823.2,3,736.0,0,150000.0,100.0,1053.0,0
567.0,1,100000.0,70.0,2.99,0,72.0,3,0.0,0,0.0,0,0,10.2,3,71408.0,0,21484.02,0,0.3,0,0.0,0,0.0,0,0.0,0,1.0,0,71408.0,2,567.0,1,100000.0,70.0,1364.0,1
519.0,2,35000.0,100.0,11.05,0,22.0,3,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,519.0,2,35000.0,100.0,4713.0,1
625.0,0,150000.0,100.0,2.51,0,80.0,2,0.0,0,0.0,0,0,27.5,0,39714.25,0,4399.5,0,0.11,0,0.0,0,0.0,0,0.0,0,1.0,0,39714.25,2,625.0,0,150000.0,100.0,5299.0,1
504.0,2,35000.0,100.0,5.96,0,20.0,3,0.0,0,0.0,0,2,14.666666666667,0,50527.666666667,0,5801.0,0,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,50527.666666667,2,504.0,2,35000.0,100.0,4062.0,1
573.0,2,35000.0,100.0,11.43,0,18.0,2,0.0,0,0.0,0,0,57.666666666667,0,119874.0,0,14606.333333333,0,0.12,0,0.0,0,0.0,0,0.0,0,1.0,0,119874.0,2,573.0,2,35000.0,100.0,7085.0,1
626.0,0,150000.0,100.0,11.98,0,14.0,3,0.0,0,0.0,0,0,187.75,0,48057.3125,0,16057.0,0,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,48057.3125,2,626.0,0,150000.0,100.0,4514.0,0
621.0,0,150000.0,100.0,2.95,0,15.0,3,0.0,0,0.0,0,1,0.0,3,100110.25,0,1501.0,0,0.01,0,0.0,0,0.0,0,0.0,0,1.0,0,100110.25,3,621.0,0,150000.0,100.0,640.0,1
666.0,0,150000.0,100.0,3.78,0,28.0,3,0.0,0,0.0,0,0,13.333333333333,0,45788.0,0,27853.666666667,0,0.61,0,0.0,0,0.0,0,0.0,0,2.0,1,45788.0,2,666.0,0,150000.0,100.0,649.0,2
500.0,2,35000.0,100.0,0.34,3,1.0,1,0.0,0,0.0,0,2,10.5,3,70921.99,0,9731.49,0,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,70921.99,2,500.0,2,35000.0,100.0,2966.0,0
638.0,0,150000.0,100.0,6.94,0,5.0,1,0.0,0,0.0,0,1,9.0,3,10418.333333333,1,872.33333333333,1,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,10418.333333333,2,638.0,0,150000.0,100.0,3934.0,0
747.0,0,150000.0,100.0,14.88,0,18.0,3,0.0,0,0.0,0,0,20.0,0,269757.66666667,0,30000.0,0,0.11,0,0.0,0,0.0,0,0.0,0,1.0,0,269757.66666667,2,747.0,0,150000.0,100.0,5366.0,1
595.0,1,100000.0,100.0,1.82,1,6.0,3,0.0,0,0.0,0,2,51.333333333333,0,21287.333333333,0,3424.0,0,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,21287.333333333,2,595.0,1,100000.0,100.0,3561.0,1
561.0,2,35000.0,100.0,1.69,1,1.0,3,0.0,0,0.0,0,0,73.5,0,262169.83333333,0,15578.166666667,0,0.06,0,0.0,0,0.0,0,0.0,0,1.0,0,262169.83333333,2,561.0,2,35000.0,100.0,7256.0,0
648.0,0,150000.0,100.0,12.25,0,9.0,3,0.0,0,0.0,0,0,161.16666666667,0,354523.33333333,0,5036.3333333333,0,0.01,0,0.0,0,0.0,0,0.0,0,1.0,0,354523.33333333,1,648.0,0,150000.0,100.0,586.0,1
642.0,0,150000.0,100.0,6.25,0,12.0,3,41.543,3,70622.75,0,0,0.0,3,170000.0,0,16000.0,0,0.09,0,70622.75,0,3.462,0,3.0,1,2.0,1,170000.0,2,642.0,0,150000.0,100.0,543.0,1
539.0,2,35000.0,100.0,4.46,0,6.0,3,0.0,0,0.0,0,0,47.666666666667,0,30153.0,0,3377.3333333333,0,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,30153.0,2,539.0,2,35000.0,100.0,3856.0,0
640.0,0,150000.0,100.0,7.72,0,89.0,3,0.0,0,0.0,0,0,21.0,0,21131.5,0,1500.0,0,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,21131.5,2,640.0,0,150000.0,97.13452991452992,228.0,3
684.0,0,150000.0,100.0,9.84,0,19.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,684.0,0,150000.0,100.0,4755.0,1
519.0,2,35000.0,100.0,2.99,0,6.0,1,15.964,3,5583.3333333333,0,2,21.0,0,34974.666666667,0,3680.0,0,0.11,0,5583.3333333333,0,1.33,0,1.0,0,1.0,0,34974.666666667,2,519.0,2,35000.0,100.0,4604.0,1
664.0,0,150000.0,100.0,4.38,0,6.0,3,0.0,0,0.0,0,0,5.5,3,85741.5,0,26285.5,0,0.31,0,0.0,0,0.0,0,0.0,0,1.0,0,85741.5,2,664.0,0,150000.0,100.0,2630.0,1
627.0,0,150000.0,100.0,17.21,0,5.0,3,0.0,0,0.0,0,1,22.8,0,111694.8,0,10635.0,0,0.1,0,0.0,0,0.0,0,0.0,0,1.0,0,111694.8,1,627.0,0,150000.0,100.0,836.0,0
684.0,0,150000.0,100.0,5.53,0,5.0,3,0.0,0,0.0,0,0,82.333333333333,0,115959.0,0,5333.3333333333,0,0.05,0,0.0,0,0.0,0,0.0,0,1.0,0,115959.0,2,684.0,0,150000.0,100.0,6035.0,3
609.0,0,150000.0,100.0,4.95,0,4.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,609.0,0,150000.0,100.0,4618.0,1
562.0,1,100000.0,100.0,8.23,0,6.0,3,0.0,0,0.0,0,3,73.25,0,34067.0,0,579.25,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,34067.0,1,562.0,1,100000.0,100.0,4048.0,0
479.0,3,0.0,50.0,3.6,0,6.0,3,0.0,0,0.0,0,0,27.5,0,51259.0075,0,2750.0,0,0.05,0,0.0,0,0.0,0,0.0,0,1.0,0,51259.0075,2,537.0,2,35000.0,100.0,5028.0,1
591.0,1,100000.0,100.0,4.15,0,86.0,3,0.0,0,0.0,0,0,5.4,2,89189.4,0,45522.2,0,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,89189.4,3,591.0,1,100000.0,100.0,6445.0,1
621.0,0,150000.0,100.0,2.95,0,15.0,1,0.0,0,0.0,0,1,0.0,3,100110.25,0,1501.0,0,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,100110.25,2,621.0,0,150000.0,100.0,640.0,1
578.0,1,100000.0,100.0,3.84,0,79.0,1,0.0,0,0.0,0,0,24.0,0,56071.235,0,4211.975,0,0.08,0,0.0,0,0.0,0,0.0,0,1.0,0,56071.235,2,578.0,1,100000.0,100.0,1981.0,1
679.0,0,150000.0,100.0,1.03,1,12.0,3,0.0,0,0.0,0,0,17.75,0,41623.0,0,10174.75,0,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,41623.0,2,679.0,0,150000.0,100.0,742.0,0
630.0,1,100000.0,100.0,12.18,0,25.0,3,0.0,0,0.0,0,0,80.333333333333,0,243958.24666667,0,25340.183333333,0,0.1,0,0.0,0,0.0,0,0.0,0,1.0,0,243958.24666667,0,0.0,0,116245.62427071178,100.0,9062.0,2
650.0,0,150000.0,0.0,31.31,0,75.0,0,0.0,0,0.0,0,0,18.5,0,40227.9575,0,2901.625,0,0.07,0,0.0,0,0.0,0,0.0,0,2.0,1,40227.9575,2,655.0709060213843,0,116245.62427071178,97.13452991452992,138.0,1
659.0,0,150000.0,50.0,1.25,1,19.0,3,0.0,0,0.0,0,0,30.666666666667,0,24496.666666667,0,1796.0,0,0.07,0,0.0,0,0.0,0,0.0,0,1.0,0,24496.666666667,2,664.0,0,150000.0,100.0,4171.0,0
651.0,0,150000.0,100.0,49.12,0,71.0,1,0.0,0,0.0,0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,651.0,0,150000.0,100.0,6976.0,2
551.0,1,100000.0,100.0,1805.4,0,5.0,3,0.0,0,0.0,0,2,0.0,3,102124.8,0,4400.0,0,0.04,0,0.0,0,0.0,0,0.0,0,1.0,0,102124.8,3,551.0,1,100000.0,100.0,429.0,1
595.0,1,100000.0,100.0,8.0,0,25.0,3,0.0,0,0.0,0,0,32.5,0,45681.75,0,17387.0,0,0.38,0,0.0,0,0.0,0,0.0,0,2.0,1,45681.75,2,595.0,1,100000.0,100.0,6593.0,0
600.0,0,150000.0,0.0,11.09,0,2.0,3,0.0,0,0.0,0,2,12.5,0,120347.5,0,5801.75,0,0.05,1,0.0,0,0.0,0,0.01556420233463035,0,0.7149220489977728,0,89123.47326486606,2,655.0709060213843,0,116245.62427071178,97.13452991452992,88.0,1
703.0,0,150000.0,92.6234244283324,18.21265328874025,0,73.0,1,0.0,0,0.0,0,0,12.75,0,107027.25,0,36505.2275,0,0.34,0,0.0,0,0.0,0,0.0,0,1.0,0,107027.25,2,0.0,0,116245.62427071178,0.0,1362.0,1
595.0,1,100000.0,100.0,0.07,3,25.0,1,0.0,0,0.0,0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,595.0,1,100000.0,100.0,6593.0,0
517.0,2,35000.0,100.0,39.36,0,74.0,3,0.0,0,0.0,0,0,7.0,3,27590.596666667,0,3467.3333333333,0,0.13,0,0.0,0,0.0,0,0.0,0,1.0,0,27590.596666667,2,517.0,2,35000.0,100.0,5998.0,1
519.0,2,35000.0,100.0,2.99,0,6.0,1,11.558,3,5583.3333333333,0,2,21.0,0,48308.0,0,3680.0,0,0.08,0,5583.3333333333,0,0.963,0,1.0,0,1.0,0,48308.0,2,519.0,2,35000.0,100.0,4604.0,1
684.0,0,150000.0,100.0,9.76,0,19.0,3,0.0,0,0.0,0,1,44.25,0,25058.165,0,879.75,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,25058.165,2,684.0,0,150000.0,100.0,4755.0,1
635.0,1,100000.0,100.0,4.14,0,45.0,3,0.0,0,0.0,0,0,8.8,2,230258.412,0,6000.0,0,0.03,0,0.0,0,0.0,0,0.0,0,1.0,0,230258.412,1,635.0,1,100000.0,100.0,6894.0,1
658.0,0,150000.0,100.0,17.04,0,4.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,658.0,0,150000.0,100.0,5215.0,1
655.0,0,150000.0,100.0,3.65,0,69.0,3,0.0,0,0.0,0,2,146.0,0,128530.32666667,0,8777.2666666667,0,0.07,0,0.0,0,0.0,0,0.0,0,2.0,1,128530.32666667,2,655.0,0,150000.0,100.0,4666.0,1
568.0,1,100000.0,100.0,3.42,0,86.0,3,0.0,0,0.0,0,0,19.714285714286,0,86904.428571429,0,19131.857142857,0,0.22,0,0.0,0,0.0,0,0.0,0,2.0,1,86904.428571429,2,568.0,1,100000.0,100.0,5521.0,1
672.0,0,150000.0,100.0,2.38,0,37.0,3,0.0,0,0.0,0,0,6.8571428571429,3,145602.42857143,0,39317.0,0,0.27,0,0.0,0,0.0,0,0.0,0,1.0,0,145602.42857143,1,672.0,0,150000.0,100.0,5598.0,2
663.0,0,150000.0,100.0,6.88,0,5.0,2,0.0,0,0.0,0,2,25.5,0,68157.575,0,2320.4825,0,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,68157.575,2,663.0,0,150000.0,100.0,7093.0,0
672.0,0,150000.0,100.0,2.38,0,37.0,1,0.0,0,0.0,0,0,6.8571428571429,3,145602.42857143,0,39317.0,0,0.27,0,0.0,0,0.0,0,0.0,0,2.0,1,145602.42857143,2,672.0,0,150000.0,100.0,5598.0,2
581.0,1,100000.0,33.0,2.38,0,55.0,3,0.0,0,0.0,0,2,77.333333333333,0,44091.0,0,945.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,44091.0,2,561.0,1,100000.0,66.0,2187.0,1
690.0,0,150000.0,33.3,30.28,0,80.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,703.0,0,150000.0,66.6,2131.0,0
741.0,0,150000.0,100.0,12.28,0,65.0,3,0.0,0,0.0,0,0,10.0,2,828338.75,0,387205.25,0,0.47,0,0.0,0,0.0,0,0.0,0,1.0,0,828338.75,2,741.0,0,150000.0,100.0,7477.0,0
760.0,0,150000.0,100.0,20.96,0,88.0,3,0.0,0,0.0,0,0,15.333333333333,0,234181.37666667,0,22837.683333333,0,0.1,0,0.0,0,0.0,0,0.0,0,1.0,0,234181.37666667,2,760.0,0,150000.0,100.0,3174.0,1
667.0,0,150000.0,100.0,8.79,0,71.0,1,0.0,0,0.0,0,0,4.75,3,30760.0,0,12656.5,0,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,30760.0,2,667.0,0,150000.0,100.0,4638.0,1
616.0,0,150000.0,80.0,20.53,0,69.0,3,0.0,0,0.0,0,0,84.0,0,52337.25,0,3688.25,0,0.07,0,0.0,0,0.0,0,0.0,0,1.0,0,52337.25,2,615.0,0,150000.0,100.0,1971.0,2
620.0,0,150000.0,100.0,1.23,1,47.0,3,0.0,0,0.0,0,1,8.25,3,41695.75,0,4509.75,0,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,41695.75,2,620.0,0,150000.0,100.0,4052.0,1
500.0,2,35000.0,100.0,6.98,0,6.0,3,0.0,0,0.0,0,0,23.75,0,103631.675,0,5852.5125,0,0.06,0,0.0,0,0.0,0,0.0,0,2.0,1,103631.675,2,500.0,2,35000.0,100.0,4468.0,0
586.0,1,100000.0,100.0,10.39,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,586.0,1,100000.0,100.0,1438.0,2
666.0,0,150000.0,92.6234244283324,18.21265328874025,0,28.0,3,0.0,0,0.0,0,0,14.6,0,64185.2,0,36255.0,0,0.56,0,0.0,0,0.0,0,0.0,0,2.0,1,64185.2,2,0.0,0,116245.62427071178,0.0,2211.0,0
638.0,0,150000.0,100.0,6.94,0,5.0,3,0.0,0,0.0,0,1,9.0,3,10418.333333333,1,872.33333333333,1,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,10418.333333333,2,638.0,0,150000.0,100.0,3934.0,0
544.0,2,35000.0,100.0,4.94,0,18.0,2,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,544.0,2,35000.0,100.0,3792.0,0
688.0,0,150000.0,100.0,11.82,0,56.0,3,4.154,1,7666.6666666667,0,0,83.666666666667,0,184539.93,0,27124.04,0,0.15,0,7666.6666666667,0,0.346,0,2.0,1,4.0,2,184539.93,2,688.0,0,150000.0,100.0,3521.0,0
744.0,0,150000.0,90.0,4.2,0,47.0,3,0.0,0,0.0,0,0,125.0,0,102433.25,0,12222.5,0,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,102433.25,1,750.0,0,150000.0,100.0,811.0,1
594.0,1,100000.0,100.0,31.22,0,6.0,1,0.0,0,0.0,0,0,23.0,0,79738.246666667,0,3652.3333333333,0,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,79738.246666667,2,594.0,1,100000.0,100.0,4245.0,0
648.0,0,150000.0,100.0,12.25,0,9.0,3,0.0,0,0.0,0,2,161.16666666667,0,354523.33333333,0,5036.3333333333,0,0.01,0,0.0,0,0.0,0,0.0,0,1.0,0,354523.33333333,2,648.0,0,150000.0,100.0,586.0,1
561.0,1,100000.0,50.0,5.88,0,74.0,1,0.0,0,0.0,0,0,64.0,0,23972.0,0,1325.3333333333,0,0.06,0,0.0,0,0.0,0,0.0,0,1.0,0,23972.0,2,4781.0,4,116245.62427071178,100.0,5641.0,2
663.0,0,150000.0,100.0,6.88,0,5.0,3,0.0,0,0.0,0,2,24.666666666667,0,76599.766666667,0,2664.31,0,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,76599.766666667,2,663.0,0,150000.0,100.0,7093.0,0
764.0,0,150000.0,100.0,1.88,1,38.0,1,0.0,0,0.0,0,0,18.444444444444,1,463732.75333333,0,130222.22222222,0,0.28,0,0.0,0,0.0,0,0.0,0,1.0,0,463732.75333333,1,764.0,0,150000.0,100.0,7964.0,2
623.0,0,150000.0,100.0,4.72,0,86.0,1,0.0,0,0.0,0,0,17.0,0,43919.5,0,2260.5,0,0.05,0,0.0,0,0.0,0,0.0,0,1.0,0,43919.5,2,623.0,0,150000.0,100.0,3515.0,2
623.0,0,150000.0,100.0,4.77,0,86.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,623.0,0,150000.0,100.0,3515.0,2
500.0,2,35000.0,100.0,6.98,0,6.0,3,0.0,0,0.0,0,0,23.75,0,103631.675,0,5852.5125,0,0.06,0,0.0,0,0.0,0,0.0,0,1.0,0,103631.675,2,500.0,2,35000.0,100.0,4468.0,0
623.0,0,150000.0,100.0,4.83,0,85.0,3,0.0,0,0.0,0,0,56.0,0,68113.333333333,0,3257.3333333333,0,0.05,0,0.0,0,0.0,0,0.0,0,1.0,0,68113.333333333,2,623.0,0,150000.0,100.0,3550.0,1
829.0,0,150000.0,100.0,2.13,0,47.0,3,0.0,0,0.0,0,0,46.666666666667,0,61366.0,0,9521.6666666667,0,0.16,0,0.0,0,0.0,0,0.0,0,1.0,0,61366.0,2,829.0,0,150000.0,100.0,7064.0,1
